,chars,words,commas,apostrophes,punctuations,avg_word_length,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
854,969.0,181.0,1.0,4.0,8.0,5.3535911602209945,179.3147113594041,0.9906890130353818,156.0,0.861878453038674,83.0,0.4585635359116022,253,246,3
855,1350.0,245.0,10.0,4.0,10.0,5.510204081632653,243.6556927297668,0.9945130315500685,199.0,0.8122448979591836,115.0,0.46938775510204084,304,300,4
856,701.0,139.0,1.0,2.0,6.0,5.043165467625899,136.98529411764707,0.9855057130765976,116.0,0.8345323741007195,63.0,0.45323741007194246,189,189,3
857,267.0,54.0,2.0,2.0,1.0,4.944444444444445,52.0,0.9629629629629629,38.0,0.7037037037037037,24.0,0.4444444444444444,81,81,1
858,1196.0,226.0,10.0,7.0,9.0,5.292035398230088,224.66367713004485,0.9940870669471011,181.0,0.8008849557522124,88.0,0.3893805309734513,281,278,4
859,726.0,141.0,0.0,2.0,7.0,5.148936170212766,138.30917874396135,0.9809161613046905,94.0,0.6666666666666666,59.0,0.41843971631205673,194,194,2
860,730.0,136.0,0.0,4.0,4.0,5.367647058823529,133.64661654135338,0.9826957098628926,104.0,0.7647058823529411,52.0,0.38235294117647056,193,191,3
861,974.0,180.0,3.0,4.0,6.0,5.411111111111111,179.3258426966292,0.99625468164794,149.0,0.8277777777777777,75.0,0.4166666666666667,237,235,3
862,616.0,118.0,1.0,4.0,8.0,5.220338983050848,116.98275862068965,0.9913793103448275,93.0,0.788135593220339,47.0,0.3983050847457627,169,170,2
863,810.0,148.0,4.0,4.0,8.0,5.472972972972973,147.662100456621,0.997716894977169,124.0,0.8378378378378378,70.0,0.47297297297297297,206,202,4
864,703.0,140.0,2.0,2.0,8.0,5.021428571428571,133.30827067669173,0.952201933404941,92.0,0.6571428571428571,47.0,0.3357142857142857,192,190,2
865,1551.0,294.0,7.0,9.0,17.0,5.275510204081633,293.66438356164383,0.9988584474885844,222.0,0.7551020408163265,130.0,0.4421768707482993,360,350,4
866,1287.0,233.0,7.0,5.0,9.0,5.523605150214593,231.31890331890332,0.9927849927849928,189.0,0.8111587982832618,103.0,0.44206008583690987,299,298,4
867,518.0,100.0,2.0,2.0,5.0,5.18,97.31944444444444,0.9731944444444445,86.0,0.86,50.0,0.5,147,149,3
868,1117.0,199.0,4.0,4.0,7.0,5.613065326633166,196.6429780033841,0.988155668358714,168.0,0.8442211055276382,93.0,0.46733668341708545,256,250,4
869,1047.0,200.0,7.0,4.0,14.0,5.235,198.3164983164983,0.9915824915824915,159.0,0.795,86.0,0.43,280,276,4
870,494.0,92.0,3.0,2.0,3.0,5.369565217391305,91.0,0.9891304347826086,78.0,0.8478260869565217,40.0,0.43478260869565216,129,130,2
871,1522.0,270.0,9.0,6.0,16.0,5.637037037037037,265.63432835820896,0.9838308457711443,218.0,0.8074074074074075,115.0,0.42592592592592593,340,332,4
872,1220.0,228.0,5.0,6.0,13.0,5.350877192982456,227.32743362831857,0.9970501474926253,183.0,0.8026315789473685,104.0,0.45614035087719296,263,264,4
873,1194.0,222.0,6.0,4.0,12.0,5.378378378378378,218.9727272727273,0.9863636363636364,185.0,0.8333333333333334,106.0,0.4774774774774775,288,282,4
874,1330.0,230.0,4.0,4.0,13.0,5.782608695652174,227.64619883040933,0.989766081871345,196.0,0.8521739130434782,113.0,0.49130434782608695,321,316,4
875,1029.0,192.0,3.0,2.0,9.0,5.359375,189.989417989418,0.9895282186948854,167.0,0.8697916666666666,99.0,0.515625,249,241,4
876,605.0,111.0,3.0,2.0,4.0,5.45045045045045,108.98148148148148,0.9818151484818152,92.0,0.8288288288288288,47.0,0.42342342342342343,168,169,2
877,908.0,174.0,7.0,6.0,7.0,5.218390804597701,173.32558139534882,0.9961240310077518,149.0,0.8563218390804598,81.0,0.46551724137931033,241,243,2
878,787.0,151.0,4.0,2.0,9.0,5.211920529801325,148.98648648648648,0.9866654734204403,123.0,0.8145695364238411,74.0,0.4900662251655629,196,193,4
879,1335.0,247.0,9.0,7.0,11.0,5.4048582995951415,245.65578231292517,0.9945578231292517,204.0,0.8259109311740891,118.0,0.4777327935222672,290,285,3
880,1256.0,235.0,18.0,5.0,8.0,5.3446808510638295,234.32761087267522,0.9971387696709584,189.0,0.8042553191489362,97.0,0.4127659574468085,293,285,4
881,1037.0,189.0,2.0,5.0,8.0,5.4867724867724865,186.97860962566844,0.9893048128342246,145.0,0.7671957671957672,82.0,0.43386243386243384,243,235,2
882,549.0,112.0,1.0,2.0,6.0,4.901785714285714,109.30275229357798,0.9759174311926605,84.0,0.75,43.0,0.38392857142857145,149,150,2
883,725.0,130.0,2.0,2.0,8.0,5.576923076923077,128.3228346456693,0.98709872804361,107.0,0.823076923076923,68.0,0.5230769230769231,150,150,2
884,1066.0,210.0,5.0,5.0,11.0,5.076190476190476,206.97115384615384,0.985576923076923,174.0,0.8285714285714286,96.0,0.45714285714285713,273,270,3
885,865.0,165.0,2.0,2.0,7.0,5.242424242424242,163.66255144032922,0.9918942511535105,136.0,0.8242424242424242,72.0,0.43636363636363634,206,205,2
886,448.0,85.0,1.0,2.0,4.0,5.270588235294118,83.31707317073172,0.9802008608321379,68.0,0.8,29.0,0.3411764705882353,124,126,2
887,1046.0,194.0,8.0,9.0,7.0,5.391752577319588,192.31597222222223,0.9913194444444445,158.0,0.8144329896907216,87.0,0.4484536082474227,264,259,4
888,1374.0,241.0,8.0,3.0,14.0,5.7012448132780085,239.31938633193863,0.99302649930265,178.0,0.7385892116182573,98.0,0.4066390041493776,346,336,3
889,567.0,106.0,0.0,2.0,6.0,5.349056603773585,103.64077669902912,0.9777431764059351,97.0,0.9150943396226415,55.0,0.5188679245283019,151,148,3
890,850.0,161.0,3.0,7.0,7.0,5.279503105590062,159.32489451476795,0.9895956181041488,126.0,0.782608695652174,67.0,0.4161490683229814,216,215,3
891,505.0,96.0,4.0,2.0,5.0,5.260416666666667,94.31899641577061,0.9824895459976105,77.0,0.8020833333333334,40.0,0.4166666666666667,109,109,2
892,813.0,158.0,3.0,2.0,7.0,5.1455696202531644,155.6494623655914,0.9851231795290595,133.0,0.8417721518987342,65.0,0.41139240506329117,214,213,3
893,689.0,137.0,5.0,3.0,6.0,5.029197080291971,136.66172839506174,0.997530864197531,103.0,0.7518248175182481,53.0,0.38686131386861317,176,178,2
894,272.0,45.0,0.0,2.0,3.0,6.044444444444444,43.3015873015873,0.9622574955908288,34.0,0.7555555555555555,19.0,0.4222222222222222,67,67,1
895,1080.0,197.0,5.0,6.0,10.0,5.482233502538071,194.3059829059829,0.9863247863247863,165.0,0.8375634517766497,86.0,0.4365482233502538,261,254,3
896,645.0,121.0,1.0,2.0,7.0,5.330578512396694,119.32203389830508,0.9861325115562404,105.0,0.8677685950413223,56.0,0.4628099173553719,171,171,2
897,1019.0,195.0,6.0,2.0,10.0,5.225641025641026,191.97916666666666,0.984508547008547,184.0,0.9435897435897436,95.0,0.48717948717948717,272,264,3
898,773.0,149.0,4.0,5.0,7.0,5.1879194630872485,148.6621315192744,0.9977324263038551,119.0,0.7986577181208053,57.0,0.3825503355704698,186,185,2
899,242.0,49.0,0.0,4.0,3.0,4.938775510204081,48.65248226950355,0.9929078014184398,31.0,0.6326530612244898,14.0,0.2857142857142857,78,78,0
900,769.0,145.0,1.0,4.0,6.0,5.303448275862069,141.9718309859155,0.9791160757649344,119.0,0.8206896551724138,78.0,0.5379310344827586,183,180,2
901,564.0,120.0,1.0,4.0,5.0,4.7,117.32183908045977,0.9776819923371647,89.0,0.7416666666666667,59.0,0.49166666666666664,161,158,1
902,1116.0,211.0,11.0,2.0,11.0,5.289099526066351,207.98076923076923,0.9856908494349252,185.0,0.8767772511848341,104.0,0.4928909952606635,281,277,3
903,823.0,147.0,3.0,2.0,7.0,5.598639455782313,144.3101851851852,0.9817019400352734,123.0,0.8367346938775511,64.0,0.43537414965986393,224,219,3
904,474.0,88.0,2.0,4.0,4.0,5.386363636363637,87.31782945736434,0.9922480620155039,73.0,0.8295454545454546,37.0,0.42045454545454547,128,129,1
905,1068.0,192.0,5.0,3.0,7.0,5.5625,189.6421052631579,0.9877192982456141,174.0,0.90625,100.0,0.5208333333333334,283,276,3
906,708.0,133.0,7.0,4.0,6.0,5.323308270676692,132.323155216285,0.9949109414758269,106.0,0.7969924812030075,58.0,0.43609022556390975,190,184,3
907,654.0,124.0,5.0,5.0,6.0,5.274193548387097,122.98360655737704,0.9918032786885246,111.0,0.8951612903225806,62.0,0.5,163,162,3
908,1095.0,207.0,13.0,5.0,8.0,5.2898550724637685,203.98039215686273,0.9854125224969215,183.0,0.8840579710144928,91.0,0.4396135265700483,260,258,3
909,720.0,142.0,3.0,3.0,5.0,5.070422535211268,141.32380952380953,0.9952380952380953,116.0,0.8169014084507042,72.0,0.5070422535211268,184,182,3
910,791.0,159.0,2.0,5.0,11.0,4.9748427672955975,157.64968152866243,0.9915074309978769,123.0,0.7735849056603774,67.0,0.42138364779874216,193,191,3
911,1148.0,222.0,9.0,2.0,16.0,5.171171171171171,218.64535768645356,0.9848889985876287,157.0,0.7072072072072072,96.0,0.43243243243243246,289,285,2
912,1066.0,195.0,3.0,7.0,10.0,5.466666666666667,192.30569948186528,0.9861830742659757,160.0,0.8205128205128205,89.0,0.4564102564102564,252,249,3
913,1066.0,203.0,4.0,4.0,8.0,5.251231527093596,200.98009950248758,0.9900497512437811,171.0,0.8423645320197044,106.0,0.5221674876847291,283,277,3
914,587.0,115.0,1.0,3.0,6.0,5.104347826086957,113.98230088495576,0.9911504424778762,89.0,0.7739130434782608,52.0,0.45217391304347826,175,174,2
915,204.0,42.0,1.0,2.0,1.0,4.857142857142857,41.0,0.9761904761904762,37.0,0.8809523809523809,19.0,0.4523809523809524,64,65,1
916,303.0,58.0,0.0,2.0,5.0,5.224137931034483,56.309090909090905,0.9708463949843259,52.0,0.896551724137931,28.0,0.4827586206896552,82,80,1
917,1083.0,221.0,13.0,6.0,9.0,4.900452488687783,219.6544901065449,0.9939117199391172,182.0,0.8235294117647058,105.0,0.4751131221719457,273,273,3
918,1106.0,208.0,1.0,4.0,14.0,5.3173076923076925,206.6537216828479,0.993527508090615,175.0,0.8413461538461539,90.0,0.4326923076923077,278,277,3
919,227.0,40.0,0.0,2.0,1.0,5.675,39.0,0.975,35.0,0.875,17.0,0.425,66,67,0
920,1184.0,229.0,7.0,5.0,10.0,5.170305676855895,227.65491923641702,0.9941262848751835,199.0,0.868995633187773,101.0,0.4410480349344978,280,269,4
921,336.0,64.0,0.0,3.0,5.0,5.25,64.0,1.0,45.0,0.703125,30.0,0.46875,97,98,0
922,796.0,141.0,2.0,4.0,8.0,5.6453900709219855,138.97122302158272,0.9856115107913668,106.0,0.75177304964539,63.0,0.44680851063829785,199,197,3
923,728.0,141.0,7.0,4.0,9.0,5.163120567375887,139.30935251798562,0.9880095923261392,122.0,0.8652482269503546,63.0,0.44680851063829785,201,202,3
924,954.0,179.0,4.0,4.0,11.0,5.329608938547486,176.9774011299435,0.9887005649717514,142.0,0.7932960893854749,73.0,0.40782122905027934,236,233,3
925,646.0,121.0,2.0,5.0,6.0,5.338842975206612,119.64425770308122,0.9887955182072828,100.0,0.8264462809917356,57.0,0.47107438016528924,178,178,3
926,795.0,151.0,2.0,3.0,8.0,5.264900662251655,151.0,1.0,114.0,0.7549668874172185,69.0,0.45695364238410596,208,206,3
927,1531.0,281.0,19.0,5.0,13.0,5.448398576512456,279.32138590203107,0.994026284348865,238.0,0.8469750889679716,127.0,0.45195729537366547,345,338,3
928,726.0,133.0,5.0,4.0,7.0,5.458646616541353,132.323155216285,0.9949109414758269,104.0,0.7819548872180451,57.0,0.42857142857142855,183,179,2
929,1081.0,199.0,7.0,5.0,14.0,5.432160804020101,197.65313028764805,0.9932318104906938,162.0,0.8140703517587939,88.0,0.44221105527638194,243,241,3
930,918.0,164.0,1.0,4.0,10.0,5.597560975609756,161.63786008230454,0.9855967078189302,141.0,0.8597560975609756,85.0,0.5182926829268293,221,213,3
931,1134.0,211.0,6.0,6.0,10.0,5.374407582938389,209.99043062200957,0.9952153110047847,177.0,0.8388625592417062,92.0,0.43601895734597157,261,254,3
932,872.0,162.0,1.0,4.0,8.0,5.382716049382716,160.65,0.9916666666666667,132.0,0.8148148148148148,74.0,0.4567901234567901,225,220,3
933,1604.0,306.0,14.0,6.0,19.0,5.241830065359477,302.3092105263158,0.9879385964912281,246.0,0.803921568627451,134.0,0.43790849673202614,386,381,4
934,496.0,92.0,1.0,3.0,4.0,5.391304347826087,90.97777777777777,0.9888888888888888,71.0,0.7717391304347826,45.0,0.4891304347826087,141,141,2
935,511.0,104.0,0.0,4.0,5.0,4.913461538461538,102.98039215686273,0.9901960784313725,83.0,0.7980769230769231,56.0,0.5384615384615384,149,150,1
936,987.0,183.0,6.0,2.0,8.0,5.39344262295082,180.65185185185183,0.9871685893543816,162.0,0.8852459016393442,92.0,0.5027322404371585,250,246,4
937,1053.0,197.0,3.0,6.0,11.0,5.345177664974619,194.97948717948717,0.9897435897435897,160.0,0.8121827411167513,93.0,0.4720812182741117,279,272,3
938,1074.0,208.0,8.0,6.0,11.0,5.163461538461538,202.62439024390244,0.9741557223264541,156.0,0.75,85.0,0.40865384615384615,271,262,4
939,1171.0,219.0,6.0,4.0,10.0,5.34703196347032,217.65437788018434,0.9938556067588326,176.0,0.8036529680365296,100.0,0.45662100456621,241,237,2
940,1191.0,218.0,8.0,6.0,11.0,5.463302752293578,215.9814814814815,0.9907407407407408,177.0,0.8119266055045872,104.0,0.47706422018348627,267,265,3
941,977.0,193.0,13.0,4.0,16.0,5.062176165803109,191.65270506108203,0.993019197207679,156.0,0.8082901554404145,84.0,0.43523316062176165,243,242,3
942,1375.0,247.0,7.0,5.0,14.0,5.566801619433198,242.9673469387755,0.9836734693877551,212.0,0.8582995951417004,107.0,0.4331983805668016,303,299,4
943,723.0,131.0,2.0,2.0,6.0,5.519083969465649,126.953125,0.9691078244274809,107.0,0.816793893129771,54.0,0.4122137404580153,182,171,3
944,457.0,83.0,0.0,3.0,5.0,5.506024096385542,82.65843621399176,0.9958847736625513,69.0,0.8313253012048193,42.0,0.5060240963855421,120,121,1
945,750.0,136.0,4.0,4.0,8.0,5.514705882352941,134.30845771144277,0.9875621890547263,123.0,0.9044117647058824,65.0,0.47794117647058826,196,196,3
946,1556.0,280.0,10.0,4.0,12.0,5.557142857142857,278.32134292565945,0.9940047961630695,235.0,0.8392857142857143,119.0,0.425,327,324,4
947,1338.0,268.0,7.0,7.0,16.0,4.992537313432836,263.977358490566,0.984990143621515,203.0,0.7574626865671642,110.0,0.41044776119402987,348,351,4
948,961.0,184.0,9.0,4.0,8.0,5.2228260869565215,182.98901098901098,0.9945054945054944,164.0,0.8913043478260869,75.0,0.4076086956521739,228,224,3
949,1040.0,201.0,7.0,5.0,8.0,5.174129353233831,197.97979797979798,0.9849741193024775,169.0,0.8407960199004975,95.0,0.472636815920398,275,271,4
950,831.0,154.0,2.0,2.0,7.0,5.396103896103896,151.98675496688742,0.9869269803044638,131.0,0.8506493506493507,71.0,0.461038961038961,210,207,3
951,984.0,188.0,11.0,6.0,10.0,5.23404255319149,187.32616487455198,0.9964157706093191,151.0,0.8031914893617021,82.0,0.43617021276595747,229,225,3
952,1085.0,199.0,9.0,6.0,7.0,5.452261306532663,198.326565143824,0.9966159052453468,171.0,0.8592964824120602,100.0,0.5025125628140703,253,252,3
953,1288.0,237.0,4.0,5.0,7.0,5.434599156118144,235.65531914893617,0.9943262411347518,181.0,0.7637130801687764,95.0,0.4008438818565401,302,296,4
954,1401.0,266.0,11.0,5.0,19.0,5.2669172932330826,264.65656565656565,0.9949494949494949,220.0,0.8270676691729323,122.0,0.45864661654135336,331,331,4
955,924.0,176.0,1.0,5.0,11.0,5.25,171.95402298850576,0.9770114942528736,142.0,0.8068181818181818,77.0,0.4375,220,216,2
956,1084.0,205.0,6.0,6.0,11.0,5.287804878048781,202.98029556650246,0.9901477832512315,171.0,0.8341463414634146,95.0,0.4634146341463415,263,257,4
957,699.0,131.0,2.0,3.0,10.0,5.33587786259542,128.63049095607235,0.9819121447028424,115.0,0.8778625954198473,57.0,0.4351145038167939,172,172,1
958,681.0,128.0,2.0,2.0,6.0,5.3203125,125.64533333333333,0.9816041666666666,111.0,0.8671875,66.0,0.515625,175,172,2
959,547.0,107.0,2.0,4.0,6.0,5.11214953271028,105.64126984126983,0.9873015873015872,67.0,0.6261682242990654,39.0,0.3644859813084112,141,141,1
960,1192.0,234.0,8.0,5.0,11.0,5.094017094017094,232.6551724137931,0.9942528735632185,178.0,0.7606837606837606,100.0,0.42735042735042733,321,318,3
961,777.0,152.0,1.0,2.0,9.0,5.1118421052631575,149.3109619686801,0.9823089603202637,131.0,0.8618421052631579,76.0,0.5,219,214,3
962,1099.0,205.0,13.0,6.0,8.0,5.360975609756098,203.3169129720854,0.9917898193760263,160.0,0.7804878048780488,74.0,0.36097560975609755,275,268,3
963,332.0,63.0,3.0,3.0,2.0,5.26984126984127,62.65573770491803,0.994535519125683,48.0,0.7619047619047619,29.0,0.4603174603174603,92,91,2
964,647.0,115.0,1.0,2.0,3.0,5.626086956521739,114.0,0.991304347826087,91.0,0.7913043478260869,55.0,0.4782608695652174,177,174,3
965,707.0,134.0,7.0,6.0,5.0,5.276119402985074,133.32323232323233,0.994949494949495,108.0,0.8059701492537313,55.0,0.41044776119402987,172,169,2
966,1115.0,212.0,7.0,4.0,10.0,5.259433962264151,210.65396825396826,0.9936507936507937,190.0,0.8962264150943396,98.0,0.46226415094339623,273,274,3
967,705.0,141.0,4.0,4.0,9.0,5.0,139.30935251798562,0.9880095923261392,117.0,0.8297872340425532,60.0,0.425531914893617,181,181,3
968,741.0,133.0,0.0,5.0,6.0,5.571428571428571,131.98473282442748,0.9923664122137404,110.0,0.8270676691729323,59.0,0.44360902255639095,175,167,3
969,834.0,164.0,2.0,2.0,8.0,5.085365853658536,161.65010351966873,0.9856713629248094,122.0,0.7439024390243902,60.0,0.36585365853658536,196,187,1
970,1019.0,191.0,3.0,6.0,9.0,5.335078534031414,188.64197530864197,0.9876543209876543,158.0,0.8272251308900523,75.0,0.39267015706806285,239,237,4
971,939.0,182.0,5.0,5.0,12.0,5.15934065934066,179.3037037037037,0.985185185185185,155.0,0.8516483516483516,84.0,0.46153846153846156,242,241,4
972,850.0,160.0,2.0,3.0,9.0,5.3125,158.64978902953587,0.9915611814345991,137.0,0.85625,73.0,0.45625,212,212,3
973,436.0,79.0,1.0,3.0,4.0,5.518987341772152,78.65800865800865,0.9956709956709956,66.0,0.8354430379746836,38.0,0.4810126582278481,101,101,0
974,760.0,140.0,3.0,2.0,5.0,5.428571428571429,137.98540145985402,0.9856100104275287,119.0,0.85,63.0,0.45,207,198,3
975,759.0,143.0,2.0,5.0,11.0,5.3076923076923075,140.29550827423168,0.9810874704491725,112.0,0.7832167832167832,65.0,0.45454545454545453,200,194,3
976,764.0,145.0,2.0,2.0,3.0,5.268965517241379,142.98591549295773,0.9861097620203981,104.0,0.7172413793103448,56.0,0.38620689655172413,190,190,3
977,493.0,92.0,2.0,2.0,5.0,5.358695652173913,89.97752808988764,0.9780166096726918,70.0,0.7608695652173914,37.0,0.40217391304347827,136,135,2
978,752.0,143.0,4.0,2.0,6.0,5.258741258741258,140.3095238095238,0.9811854811854811,119.0,0.8321678321678322,59.0,0.4125874125874126,199,191,3
979,988.0,176.0,6.0,7.0,7.0,5.613636363636363,173.30268199233717,0.9846743295019157,130.0,0.7386363636363636,74.0,0.42045454545454547,241,240,3
980,1090.0,199.0,7.0,5.0,17.0,5.477386934673367,196.3062605752961,0.9864636209813875,156.0,0.7839195979899497,90.0,0.45226130653266333,253,249,4
981,817.0,151.0,1.0,5.0,11.0,5.410596026490066,149.64876957494408,0.9910514541387025,131.0,0.8675496688741722,71.0,0.47019867549668876,195,193,3
982,1039.0,188.0,7.0,10.0,5.0,5.526595744680851,188.0,1.0,162.0,0.8617021276595744,96.0,0.5106382978723404,242,241,3
983,922.0,175.0,6.0,5.0,13.0,5.268571428571429,173.3140655105973,0.9903660886319845,144.0,0.8228571428571428,66.0,0.37714285714285717,231,222,3
984,593.0,113.0,5.0,4.0,8.0,5.247787610619469,110.28528528528528,0.975975975975976,84.0,0.7433628318584071,38.0,0.336283185840708,158,158,2
985,982.0,178.0,9.0,7.0,6.0,5.51685393258427,175.97727272727272,0.9886363636363636,132.0,0.7415730337078652,70.0,0.39325842696629215,216,209,3
986,801.0,165.0,4.0,4.0,32.0,4.8545454545454545,163.31288343558282,0.9897750511247444,139.0,0.8424242424242424,69.0,0.41818181818181815,199,198,4
987,1186.0,214.0,1.0,5.0,11.0,5.542056074766355,211.64465408805032,0.988993710691824,152.0,0.7102803738317757,94.0,0.4392523364485981,288,285,3
988,913.0,181.0,4.0,7.0,5.0,5.044198895027624,180.32588454376165,0.9962756052141527,137.0,0.7569060773480663,93.0,0.5138121546961326,255,255,1
989,163.0,34.0,1.0,3.0,1.0,4.794117647058823,34.0,1.0,31.0,0.9117647058823529,20.0,0.5882352941176471,49,51,1
990,2277.0,425.0,9.0,10.0,12.0,5.357647058823529,420.98108747044915,0.9905437352245863,356.0,0.8376470588235294,199.0,0.4682352941176471,469,456,4
991,881.0,160.0,7.0,4.0,7.0,5.50625,159.32489451476795,0.9957805907172996,139.0,0.86875,80.0,0.5,222,219,3
992,904.0,166.0,1.0,4.0,8.0,5.445783132530121,164.9878048780488,0.9939024390243903,131.0,0.7891566265060241,79.0,0.4759036144578313,209,207,3
993,1453.0,266.0,9.0,6.0,15.0,5.462406015037594,263.9848484848485,0.9924242424242424,211.0,0.793233082706767,117.0,0.4398496240601504,327,321,4
994,770.0,150.0,4.0,3.0,7.0,5.133333333333334,148.98648648648648,0.9932432432432432,136.0,0.9066666666666666,76.0,0.5066666666666667,208,210,3
995,698.0,142.0,6.0,2.0,5.0,4.915492957746479,140.66187050359713,0.9905765528422333,109.0,0.7676056338028169,67.0,0.47183098591549294,175,174,1
996,891.0,160.0,0.0,2.0,9.0,5.56875,154.62393162393164,0.9663995726495728,120.0,0.75,61.0,0.38125,221,217,3
997,187.0,40.0,0.0,2.0,3.0,4.675,39.0,0.975,27.0,0.675,21.0,0.525,57,58,0
998,497.0,93.0,3.0,4.0,6.0,5.344086021505376,92.31868131868131,0.9926739926739926,80.0,0.8602150537634409,32.0,0.34408602150537637,115,113,2
999,510.0,98.0,1.0,6.0,2.0,5.204081632653061,96.65964912280701,0.9863229502327246,80.0,0.8163265306122449,40.0,0.40816326530612246,114,119,1
1000,1732.0,329.0,11.0,6.0,21.0,5.264437689969605,325.9816513761468,0.9908256880733944,276.0,0.8389057750759878,158.0,0.48024316109422494,419,412,4
1001,1434.0,259.0,7.0,5.0,13.0,5.536679536679537,255.6407263294423,0.9870298313878081,200.0,0.7722007722007722,111.0,0.42857142857142855,320,318,4
1002,784.0,148.0,4.0,5.0,8.0,5.297297297297297,146.31050228310502,0.9885844748858448,134.0,0.9054054054054054,75.0,0.5067567567567568,189,186,1
1003,870.0,161.0,3.0,4.0,7.0,5.403726708074534,157.96226415094338,0.981132075471698,141.0,0.8757763975155279,74.0,0.45962732919254656,217,212,1
1004,844.0,162.0,3.0,5.0,12.0,5.209876543209877,160.3125,0.9895833333333334,126.0,0.7777777777777778,67.0,0.41358024691358025,220,214,2
1005,700.0,138.0,1.0,3.0,8.0,5.072463768115942,135.97058823529412,0.9852941176470588,110.0,0.7971014492753623,59.0,0.427536231884058,172,173,2
1006,2008.0,390.0,19.0,6.0,17.0,5.148717948717949,385.97938144329896,0.9896907216494846,281.0,0.7205128205128205,163.0,0.41794871794871796,443,438,2
1007,637.0,126.0,6.0,5.0,8.0,5.055555555555555,125.32258064516128,0.9946236559139784,86.0,0.6825396825396826,46.0,0.36507936507936506,168,170,3
1008,544.0,101.0,1.0,3.0,5.0,5.3861386138613865,100.31986531986531,0.9932659932659932,76.0,0.7524752475247525,40.0,0.39603960396039606,145,141,2
1009,1551.0,298.0,8.0,10.0,7.0,5.204697986577181,295.98648648648646,0.9932432432432431,238.0,0.7986577181208053,132.0,0.4429530201342282,382,373,3
1010,629.0,117.0,2.0,7.0,6.0,5.3760683760683765,115.64347826086956,0.9884057971014492,105.0,0.8974358974358975,59.0,0.5042735042735043,143,144,2
1011,785.0,147.0,2.0,4.0,8.0,5.340136054421769,145.98620689655172,0.993103448275862,123.0,0.8367346938775511,72.0,0.4897959183673469,202,200,3
1012,1304.0,233.0,8.0,6.0,10.0,5.5965665236051505,231.31890331890332,0.9927849927849928,177.0,0.759656652360515,106.0,0.45493562231759654,304,299,4
1013,540.0,107.0,1.0,5.0,6.0,5.046728971962617,106.99999999999999,0.9999999999999999,85.0,0.794392523364486,52.0,0.48598130841121495,128,123,2
1014,1479.0,268.0,13.0,4.0,15.0,5.518656716417911,265.64912280701753,0.9912280701754386,195.0,0.7276119402985075,103.0,0.3843283582089552,364,358,3
1015,474.0,86.0,0.0,2.0,5.0,5.511627906976744,83.97590361445783,0.9764639955169515,67.0,0.7790697674418605,35.0,0.4069767441860465,127,126,2
1016,190.0,41.0,0.0,2.0,2.0,4.634146341463414,40.0,0.975609756097561,33.0,0.8048780487804879,11.0,0.2682926829268293,57,57,0
1017,672.0,133.0,0.0,2.0,6.0,5.052631578947368,130.66149870801033,0.9824172835188747,96.0,0.7218045112781954,59.0,0.44360902255639095,165,160,2
1018,1149.0,220.0,6.0,2.0,9.0,5.222727272727273,215.65426356589148,0.980246652572234,155.0,0.7045454545454546,96.0,0.43636363636363634,310,300,2
1019,663.0,126.0,0.0,2.0,7.0,5.261904761904762,124.66124661246613,0.9893749731148106,103.0,0.8174603174603174,59.0,0.46825396825396826,176,174,3
1020,1420.0,263.0,4.0,6.0,15.0,5.399239543726236,261.99233716475095,0.9961685823754789,206.0,0.7832699619771863,120.0,0.45627376425855515,347,337,4
1021,1168.0,215.0,10.0,5.0,8.0,5.432558139534883,213.65414710485135,0.9937402190923319,180.0,0.8372093023255814,87.0,0.4046511627906977,288,284,4
1022,909.0,167.0,3.0,5.0,9.0,5.4431137724550895,163.96363636363637,0.9818181818181818,142.0,0.8502994011976048,74.0,0.4431137724550898,215,211,3
1023,1281.0,241.0,5.0,7.0,11.0,5.3153526970954355,238.98326359832635,0.9916317991631799,208.0,0.8630705394190872,123.0,0.5103734439834025,283,276,3
1024,842.0,151.0,0.0,2.0,6.0,5.576158940397351,149.32432432432432,0.988902810094863,122.0,0.8079470198675497,61.0,0.40397350993377484,201,195,3
1025,552.0,103.0,2.0,3.0,5.0,5.359223300970874,102.32013201320132,0.9933993399339933,87.0,0.8446601941747572,38.0,0.36893203883495146,132,128,3
1026,686.0,126.0,5.0,5.0,6.0,5.444444444444445,124.32249322493224,0.9866864541661289,98.0,0.7777777777777778,58.0,0.4603174603174603,173,172,1
1027,1264.0,237.0,6.0,9.0,22.0,5.333333333333333,235.31914893617022,0.9929078014184397,206.0,0.869198312236287,107.0,0.45147679324894513,287,282,4
1028,808.0,154.0,1.0,2.0,6.0,5.246753246753247,153.0,0.9935064935064936,127.0,0.8246753246753247,82.0,0.5324675324675324,202,196,2
1029,951.0,181.0,5.0,4.0,13.0,5.254143646408839,178.97765363128494,0.9888268156424582,146.0,0.8066298342541437,77.0,0.425414364640884,220,214,3
1030,1282.0,235.0,5.0,5.0,10.0,5.45531914893617,232.98283261802572,0.9914163090128755,189.0,0.8042553191489362,95.0,0.40425531914893614,300,296,3
1031,609.0,114.0,4.0,2.0,5.0,5.342105263157895,112.32132132132132,0.9852747484326432,81.0,0.7105263157894737,39.0,0.34210526315789475,166,164,2
